run,seed,t,policy,selected,true_acc,true_lat_ms,true_rel,true_utility,sigma_q_selected,sigma_a_selected,sigma_q_A,sigma_q_B,sigma_a_A,sigma_a_B,failover_event,utility_a,utility_b
3,45,5,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,5,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,6,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,6,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,6,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,7,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,7,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,7,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,8,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,8,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,8,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,9,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,9,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,9,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,10,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,10,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,10,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,11,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,11,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,11,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,12,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,12,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,12,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,13,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,13,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,13,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,14,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,14,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,14,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,15,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,15,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,15,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,16,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,16,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,16,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,17,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,17,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,17,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,18,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,18,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,18,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,19,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,19,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,19,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,20,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,20,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,20,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,21,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.023334,0.06,0.022222,0,0.943,0.826168
3,45,21,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.023334,0.06,0.022222,0,0.943,0.826168
3,45,21,uncertainty_aware,prov_b,0.80602,20.6633,0.870816,0.826168,0.023334,0.022222,0.08,0.023334,0.06,0.022222,0,0.943,0.826168
3,45,22,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.027996,0.06,0.02533,0,0.943,0.743197
3,45,22,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.027996,0.06,0.02533,0,0.943,0.743197
3,45,22,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.027996,0.06,0.02533,1,0.943,0.743197
3,45,23,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.032658,0.06,0.028438,0,0.943,0.660226
3,45,23,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.032658,0.06,0.028438,0,0.943,0.660226
3,45,23,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.032658,0.06,0.028438,0,0.943,0.660226
3,45,24,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.03732,0.06,0.031546,0,0.943,0.577254
3,45,24,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.03732,0.06,0.031546,0,0.943,0.577254
3,45,24,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.03732,0.06,0.031546,0,0.943,0.577254
3,45,25,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.041981,0.06,0.034654,0,0.943,0.494283
3,45,25,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.041981,0.06,0.034654,0,0.943,0.494283
3,45,25,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.041981,0.06,0.034654,0,0.943,0.494283
3,45,26,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.046643,0.06,0.037762,0,0.943,0.411312
3,45,26,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.046643,0.06,0.037762,0,0.943,0.411312
3,45,26,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.046643,0.06,0.037762,0,0.943,0.411312
3,45,27,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.051305,0.06,0.04087,0,0.943,0.32834
3,45,27,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.051305,0.06,0.04087,0,0.943,0.32834
3,45,27,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.051305,0.06,0.04087,0,0.943,0.32834
3,45,28,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.055967,0.06,0.043978,0,0.943,0.245369
3,45,28,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.055967,0.06,0.043978,0,0.943,0.245369
3,45,28,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.055967,0.06,0.043978,0,0.943,0.245369
3,45,29,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.060629,0.06,0.047086,0,0.943,0.172128
3,45,29,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.060629,0.06,0.047086,0,0.943,0.172128
3,45,29,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.060629,0.06,0.047086,0,0.943,0.172128
3,45,30,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.065291,0.06,0.050194,0,0.943,0.135712
3,45,30,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.065291,0.06,0.050194,0,0.943,0.135712
3,45,30,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.065291,0.06,0.050194,0,0.943,0.135712
3,45,31,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.069953,0.06,0.053302,0,0.943,0.099296
3,45,31,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.069953,0.06,0.053302,0,0.943,0.099296
3,45,31,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.069953,0.06,0.053302,0,0.943,0.099296
3,45,32,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.074615,0.06,0.05641,0,0.943,0.076737
3,45,32,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.074615,0.06,0.05641,0,0.943,0.076737
3,45,32,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.074615,0.06,0.05641,0,0.943,0.076737
3,45,33,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.079277,0.06,0.059518,0,0.943,0.069288
3,45,33,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.079277,0.06,0.059518,0,0.943,0.069288
3,45,33,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.079277,0.06,0.059518,0,0.943,0.069288
3,45,34,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,34,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,34,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,35,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,35,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,35,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,36,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,36,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,36,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,37,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,37,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,37,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,38,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,38,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,38,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,39,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,39,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,39,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,40,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,40,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,40,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,41,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,41,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,41,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,42,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,42,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,42,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.08,0.06,0.06,0,0.943,0.02
3,45,43,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.075299,0.06,0.056866,0,0.943,0.120996
3,45,43,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.075299,0.06,0.056866,0,0.943,0.120996
3,45,43,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.075299,0.06,0.056866,0,0.943,0.120996
3,45,44,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.069299,0.06,0.052866,0,0.943,0.203946
3,45,44,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.069299,0.06,0.052866,0,0.943,0.203946
3,45,44,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.069299,0.06,0.052866,0,0.943,0.203946
3,45,45,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.063299,0.06,0.048866,0,0.943,0.286896
3,45,45,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.063299,0.06,0.048866,0,0.943,0.286896
3,45,45,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.063299,0.06,0.048866,0,0.943,0.286896
3,45,46,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.057299,0.06,0.044866,0,0.943,0.369846
3,45,46,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.057299,0.06,0.044866,0,0.943,0.369846
3,45,46,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.057299,0.06,0.044866,0,0.943,0.369846
3,45,47,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.051299,0.06,0.040866,0,0.943,0.452796
3,45,47,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.051299,0.06,0.040866,0,0.943,0.452796
3,45,47,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.051299,0.06,0.040866,0,0.943,0.452796
3,45,48,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.045299,0.06,0.036866,0,0.943,0.535746
3,45,48,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.045299,0.06,0.036866,0,0.943,0.535746
3,45,48,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.045299,0.06,0.036866,0,0.943,0.535746
3,45,49,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.039299,0.06,0.032866,0,0.943,0.618696
3,45,49,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.039299,0.06,0.032866,0,0.943,0.618696
3,45,49,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.039299,0.06,0.032866,0,0.943,0.618696
3,45,50,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.033299,0.06,0.028866,0,0.943,0.701646
3,45,50,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.033299,0.06,0.028866,0,0.943,0.701646
3,45,50,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.033299,0.06,0.028866,0,0.943,0.701646
3,45,51,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.027299,0.06,0.024866,0,0.943,0.784596
3,45,51,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.027299,0.06,0.024866,0,0.943,0.784596
3,45,51,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.027299,0.06,0.024866,0,0.943,0.784596
3,45,52,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.021299,0.06,0.020866,0,0.943,0.867546
3,45,52,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.021299,0.06,0.020866,0,0.943,0.867546
3,45,52,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.021299,0.06,0.020866,0,0.943,0.867546
3,45,53,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,53,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,53,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,54,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,54,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,54,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,55,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,55,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,55,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,56,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,56,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,56,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,57,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,57,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,57,uncertainty_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,58,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,58,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,58,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,1,0.943,0.8855
3,45,59,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,59,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,59,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,60,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,60,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,60,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,61,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,61,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,61,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,62,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,62,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,62,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,63,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,63,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,63,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,64,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,64,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,64,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,65,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,65,qos_aware,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,65,uncertainty_aware,prov_b,0.88,18.0,0.93,0.8855,0.02,0.02,0.08,0.02,0.06,0.02,0,0.943,0.8855
3,45,66,baseline,prov_a,0.95,12.0,0.97,0.943,0.08,0.06,0.08,0.02,0.06,0.02,0,0.943,0.8855
